time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
1.0,-0.031716243136253354,0.5443005874090154,1.0781156684969992,-0.5503,1.3626,1.2383,-0.5503,-0.1694,0.1442
1.01,-0.007166377218746092,0.5406612054654578,1.0679956327416678,-0.5503,1.3626,1.2383,-0.5503,-0.1694,0.1442
1.02,0.01738348869876117,0.5370218235219001,1.0578755969863365,-0.5503,1.3626,1.2383,-0.5503,-0.1694,0.1442
1.03,0.0263,0.5357,1.0542,-0.5503,1.3626,1.2383,-0.5503,-0.1430371464529378,0.10851524143869662
1.04,0.0263,0.5357,1.0542,-0.5503,1.3626,1.2383,-0.5503,-0.10163819301848037,0.05247761806981503
1.05,0.0263,0.5357,1.0542,-0.5503,1.3626,1.2383,-0.5503,-0.06023923958402293,-0.0035600052990665543
1.06,0.0263,0.5357,1.0542,-0.5028327014217996,1.3466150078988937,1.4258391785150133,-0.5028327014217996,-0.0444,-0.025
1.07,0.029293559406469206,0.5043526705333935,1.0690317261502338,-0.4627,1.3331,1.5844,-0.4627,-0.0444,-0.025
1.08,0.035556235989040466,0.4387724833647637,1.1000604419457005,-0.4627,1.3331,1.5844,-0.4627,-0.0444,-0.025
1.09,0.04181891257161173,0.3731922961961339,1.1310891577411673,-0.4627,1.3331,1.5844,-0.4627,-0.0444,-0.025
1.1,0.0439,0.3514,1.1414,-0.4627,1.3331,1.5844,-0.4627,0.015572375033960272,-0.010964877071447483
1.11,0.0439,0.3514,1.1414,-0.4627,1.3331,1.5844,-0.4627,0.10539171760391375,0.010055226161369606
1.12,0.0439,0.3514,1.1414,-0.4627,1.3331,1.5844,-0.4627,0.19521106017386722,0.031075329394186696
1.1300000000000001,0.0439,0.3514,1.1414,0.057981974125551394,0.2609080210828689,1.9930619166267467,0.057981974125551394,0.2201,0.0369
1.1400000000000001,0.06459158574979341,0.32125197680198764,1.1276206197183094,0.2889,-0.2146,2.1743,0.2889,0.2201,0.0369
1.1500000000000001,0.095047260977631,0.2768774946147466,1.1073389295774645,0.2889,-0.2146,2.1743,0.2889,0.2201,0.0369
1.1600000000000001,0.12550293620546857,0.23250301242750554,1.0870572394366194,0.2889,-0.2146,2.1743,0.2889,0.2201,0.0369
1.1700000000000002,0.1358,0.2175,1.0802,0.2889,-0.2146,2.1743,0.2889,0.1793720646034936,0.018689387984278143
1.1800000000000002,0.1358,0.2175,1.0802,0.2889,-0.2146,2.1743,0.2889,0.11784020873930644,-0.008823245367771196
1.1900000000000002,0.1358,0.2175,1.0802,0.2889,-0.2146,2.1743,0.2889,0.05630835287511926,-0.036335878719820525
1.2000000000000002,0.1358,0.2175,1.0802,0.5603360321384503,-1.6256100741656772,2.1769131025957975,0.5603360321384503,0.0338,-0.0464
1.2100000000000002,0.1370739950996623,0.22602258790808585,1.01215108933183,0.7044,-2.3745,2.1783,0.7044,0.0338,-0.0464
1.2200000000000002,0.13899439772200523,0.23886941924375896,0.9095751009866874,0.7044,-2.3745,2.1783,0.7044,0.0338,-0.0464
1.2300000000000002,0.1409148003443481,0.2517162505794321,0.8069991126415448,0.7044,-2.3745,2.1783,0.7044,0.0338,-0.0464
1.2400000000000002,0.1416,0.2563,0.7704,0.7044,-2.3745,2.1783,0.7044,0.032692484295781345,-0.08143031153343444
1.2500000000000002,0.1416,0.2563,0.7704,0.7044,-2.3745,2.1783,0.7044,0.030970600427282252,-0.1358928605592947
1.2600000000000002,0.1416,0.2563,0.7704,0.7044,-2.3745,2.1783,0.7044,0.02924871655878316,-0.19035540958515496
1.2700000000000002,0.1416,0.2563,0.7704,1.086001072210089,-2.687026728665227,1.0189051750546336,1.086001072210089,0.0284,-0.2172
1.2800000000000002,0.12156903317873588,0.26483432037103155,0.7680724580806277,1.3922,-2.9378,0.0886,1.3922,0.0284,-0.2172
1.2900000000000003,0.08779569508859433,0.2792236651207045,0.7641480913307169,1.3922,-2.9378,0.0886,1.3922,0.0284,-0.2172
1.3000000000000003,0.054022356998452786,0.29361300987037753,0.7602237245808061,1.3922,-2.9378,0.0886,1.3922,0.0284,-0.2172
1.3100000000000003,0.028,0.3047,0.7572,1.3922,-2.9378,0.0886,1.3922,0.0002774243887893914,-0.19433868247008623
1.3200000000000003,0.028,0.3047,0.7572,1.3922,-2.9378,0.0886,1.3922,-0.12226103143345887,-0.0947250984617637
1.3300000000000003,0.028,0.3047,0.7572,1.3922,-2.9378,0.0886,1.3922,-0.24479948725570713,0.004888485546558796
1.3400000000000003,0.028,0.3047,0.7572,0.7185877123086098,-2.7394962151394275,-0.580216890333453,0.7185877123086098,-0.3014,0.0509
1.3500000000000003,0.04397864005912914,0.32916553231145157,0.742554477971656,0.1982,-2.5863,-1.0969,0.1982,-0.3014,0.0509
1.3600000000000003,0.07132527716186372,0.3710370577460734,0.7174894051865409,0.1982,-2.5863,-1.0969,0.1982,-0.3014,0.0509
1.3700000000000003,0.09867191426459831,0.4129085831806952,0.6924243324014258,0.1982,-2.5863,-1.0969,0.1982,-0.3014,0.0509
1.3800000000000003,0.1131,0.435,0.6792,0.1982,-2.5863,-1.0969,0.1982,-0.2457714969312344,0.037664478657372616
1.3900000000000003,0.1131,0.435,0.6792,0.1982,-2.5863,-1.0969,0.1982,-0.12801429314469548,0.00964686362217726
1.4000000000000004,0.1131,0.435,0.6792,0.1982,-2.5863,-1.0969,0.1982,-0.010257089358156557,-0.018370751413018097
1.4100000000000004,0.1131,0.435,0.6792,0.3213861885104998,-2.0449184640522526,-0.9913262985896045,0.3213861885104998,0.0382,-0.0299
1.4200000000000004,0.12388922765621886,0.4432780677687092,0.6773750291515191,0.4416,-1.5166,-0.8883,0.4416,0.0382,-0.0299
1.4300000000000004,0.14923390150216165,0.4627238459427952,0.6730880410179023,0.4416,-1.5166,-0.8883,0.4416,0.0382,-0.0299
1.4400000000000004,0.17457857534810445,0.48216962411688125,0.6688010528842854,0.4416,-1.5166,-0.8883,0.4416,0.0382,-0.0299
1.4500000000000004,0.187,0.4917,0.6667,0.4416,-1.5166,-0.8883,0.4416,0.09647184091290947,-0.06955223359624413
